index,mu
1411,0.8263975507328813
1412,0.8292138496191659
1413,0.8322382800130804
1414,0.8355802359002824
1415,0.8384311462505689
1416,0.8411426793105293
1417,0.8447690634434872
1418,0.8475832967865122
1419,0.850105540370285
1420,0.8529776362701397
1421,0.8556794116124324
1422,0.8586789561597157
1423,0.8614165653019092
1424,0.8640362159078965
1425,0.8666993868037366
1426,0.8694990422780244
1427,0.8720075175652274
1428,0.8743492518313867
1429,0.8769282783839009
1430,0.879541836351435
1431,0.8823251446302164
1432,0.884705627263102
1433,0.8874618479075169
1434,0.8898003813259824
1435,0.8917515335776407
1436,0.8945317111800218
1437,0.8974258165559352
1438,0.9001629702267883
1439,0.9028699072195654
1440,0.9049490970471215
1441,0.9072125386988895
1442,0.9093423344084279
1443,0.9116265519085871
1444,0.9140172006557471
1445,0.9163935717093703
1446,0.9186781267583496
1447,0.9207141011743949
1448,0.9230459543208593
1449,0.9251298403708128
1450,0.9276386163114085
1451,0.9296711267700735
1452,0.931817620265839
1453,0.9340928654336407
1454,0.9362058712089532
1455,0.9384620444401556
1456,0.9410238377138861
1457,0.9426803614679272
1458,0.9446198065742447
1459,0.9462928666874781
1460,0.9482911516244197
1461,0.9498423972962091
1462,0.9516020585454064
1463,0.9536438483625487
1464,0.9554948874526437
1465,0.9578266286897448
1466,0.9595955176311761
1467,0.9616673390001368
1468,0.9638397430559843
1469,0.9655161897192155
1470,0.9674008311977906
1471,0.9688075671611529
1472,0.9708161368490488
1473,0.9726872501762964
1474,0.9743235302254538
1475,0.975506699054961
1476,0.9770449500819072
1477,0.9789825079678443
1478,0.9804494116121337
1479,0.9819116257365188
1480,0.9834099463475927
1481,0.984857994218854
1482,0.9868337805174678
1483,0.9888326186978293
1484,0.9905084661253255
1485,0.9923733916593912
1486,0.9940638074186512
1487,0.9955619551129353
1488,0.996869699942797
1489,0.9985631297865698
1490,1.0005129721558537
1491,1.0015577443148767
1492,1.003131800343962
1493,1.0043634660773448
1494,1.0060080468832227
1495,1.0071843444262003
1496,1.0087278549890013
1497,1.0104334430053639
1498,1.0117388865596868
1499,1.013399708631209
1500,1.014751157614229
1501,1.0163582881968307
1502,1.018427793451969
1503,1.0204439355709187
1504,1.0222772637054656
1505,1.0240630544993743
1506,1.0256692511472756
1507,1.0273191600621259
1508,1.0291684764419797
1509,1.0311961805023633
1510,1.0332629636424873
1511,1.0354411331257767
1512,1.0371852238420742
1513,1.038764784135613
1514,1.0404996573184997
1515,1.042308227687362
1516,1.04413507741057
1517,1.0456898904078964
1518,1.0474564192727012
1519,1.0490151178415479
1520,1.0507741754392608
1521,1.0527831559735679
1522,1.0548907303832973
1523,1.056904896446758
1524,1.0590067985626455
1525,1.0611357845306584
1526,1.0633158752253007
1527,1.0652482779065817
1528,1.0670779397006702
1529,1.0692002307941646
1530,1.07108229684252
1531,1.0725879684862538
1532,1.074088626375974
1533,1.0755140423867
1534,1.0774568996428064
1535,1.079185623108327
1536,1.081274056039503
1537,1.0828880601793072
1538,1.0847761927846271
1539,1.0863618028331266
1540,1.0880685856773413
1541,1.0894779289122252
1542,1.0910508204974074
1543,1.0929705979839905
1544,1.0947459873573973
1545,1.09668447663137
1546,1.098487160214702
1547,1.100035644178373
1548,1.1016056260508433
1549,1.102928743119949
1550,1.1047144390198391
1551,1.1062344615582786
1552,1.1075666976296947
1553,1.109156346071708
1554,1.1106523453164372
1555,1.1119561548961394
1556,1.113564221376874
1557,1.1156652350514018
1558,1.1175847695944237
1559,1.1192480730533916
1560,1.1204737780595053
1561,1.121800892083558
1562,1.123437377331442
1563,1.125058090624927
1564,1.1269747602222515
1565,1.1281895104856186
1566,1.1294250292405117
1567,1.13
1568,1.13
1569,1.13
1570,1.13
1571,1.13
1572,1.13
1573,1.13
1574,1.13
1575,1.13
1576,1.13
1577,1.13
1578,1.13
1579,1.13
1580,1.13
1581,1.13
1582,1.13
1583,1.13
1584,1.13
1585,1.13
1586,1.13
1587,1.13
1588,1.13
1589,1.13
1590,1.13
1591,1.13
1592,1.13
1593,1.13
1594,1.13
1595,1.13
1596,1.13
1597,1.13
1598,1.13
1599,1.13
1600,1.13
1601,1.13
1602,1.13
1603,1.13
1604,1.13
1605,1.13
1606,1.13
1607,1.13
1608,1.13
1609,1.13
1610,1.13
1611,1.13
1612,1.13
1613,1.13
1614,1.13
1615,1.13
1616,1.13
1617,1.13
1618,1.13
1619,1.13
1620,1.13
1621,1.13
1622,1.13
1623,1.13
1624,1.13
1625,1.13
1626,1.13
1627,1.13
1628,1.13
1629,1.13
1630,1.13
1631,1.13
1632,1.13
1633,1.13
1634,1.13
1635,1.13
1636,1.13
1637,1.13
1638,1.13
1639,1.13
1640,1.13
1641,1.13
1642,1.13
1643,1.13
1644,1.13
1645,1.13
1646,1.13
1647,1.13
1648,1.13
1649,1.13
1650,1.13
1651,1.13
1652,1.13
1653,1.13
1654,1.13
1655,1.13
1656,1.13
1657,1.13
1658,1.13
1659,1.13
1660,1.13
1661,1.13
1662,1.13
1663,1.13
1664,1.13
1665,1.13
1666,1.13
1667,1.13
1668,1.13
1669,1.13
1670,1.13
1671,1.13
1672,1.13
1673,1.13
1674,1.13
1675,1.13
1676,1.13
1677,1.13
1678,1.13
1679,1.13
1680,1.13
1681,1.13
1682,1.13
1683,1.13
1684,1.13
1685,1.13
1686,1.13
1687,1.13
1688,1.13
1689,1.13
1690,1.13
1691,1.13
1692,1.13
1693,1.13
1694,1.13
1695,1.13
1696,1.13
1697,1.13
1698,1.13
1699,1.13
1700,1.13
1701,1.13
1702,1.13
1703,1.13
1704,1.13
1705,1.13
1706,1.13
1707,1.13
1708,1.13
1709,1.13
1710,1.13
1711,1.13
1712,1.13
1713,1.13
1714,1.13
1715,1.13
1716,1.13
1717,1.13
1718,1.13
1719,1.13
1720,1.13
1721,1.13
1722,1.13
1723,1.13
1724,1.13
1725,1.13
1726,1.13
1727,1.13
1728,1.13
1729,1.13
1730,1.13
1731,1.13
1732,1.13
1733,1.13
1734,1.13
1735,1.13
1736,1.13
1737,1.13
1738,1.13
1739,1.13
1740,1.13
1741,1.13
1742,1.13
1743,1.13
1744,1.13
1745,1.13
1746,1.13
1747,1.13
1748,1.13
1749,1.13
1750,1.13
1751,1.13
1752,1.13
1753,1.13
1754,1.13
1755,1.13
1756,1.13
1757,1.13
1758,1.13
1759,1.13
1760,1.13
1761,1.13
1762,1.13
1763,1.13
1764,1.13
1765,1.13
1766,1.13
1767,1.13
1768,1.13
1769,1.13
1770,1.13
1771,1.13
1772,1.13
1773,1.13
1774,1.13
1775,1.13
1776,1.13
1777,1.13
1778,1.13
1779,1.13
1780,1.13
1781,1.13
1782,1.13
1783,1.13
1784,1.13
1785,1.13
1786,1.13
1787,1.13
1788,1.13
1789,1.13
1790,1.13
1791,1.13
1792,1.13
1793,1.13
1794,1.13
1795,1.13
1796,1.13
1797,1.13
1798,1.13
1799,1.13
1800,1.13
1801,1.13
1802,1.13
1803,1.13
1804,1.13
1805,1.13
1806,1.13
1807,1.13
1808,1.13
1809,1.13
1810,1.13
1811,1.13
1812,1.13
1813,1.13
1814,1.13
1815,1.13
1816,1.13
1817,1.13
1818,1.13
1819,1.13
1820,1.13
1821,1.13
1822,1.13
1823,1.13
1824,1.13
1825,1.13
1826,1.13
1827,1.13
1828,1.13
1829,1.13
1830,1.13
1831,1.13
1832,1.13
1833,1.13
1834,1.13
1835,1.13
1836,1.13
1837,1.13
1838,1.13
1839,1.13
1840,1.13
1841,1.13
1842,1.13
1843,1.13
1844,1.13
1845,1.13
1846,1.13
1847,1.13
1848,1.13
1849,1.13
1850,1.13
1851,1.13
1852,1.13
1853,1.13
1854,1.13
1855,1.13
1856,1.13
1857,1.13
1858,1.13
1859,1.13
1860,1.13
1861,1.13
1862,1.13
1863,1.13
1864,1.13
1865,1.13
1866,1.13
1867,1.13
1868,1.13
1869,1.13
1870,1.13
1871,1.13
1872,1.13
1873,1.13
1874,1.13
1875,1.13
1876,1.13
1877,1.13
1878,1.13
1879,1.13
1880,1.13
1881,1.13
1882,1.13
1883,1.13
1884,1.13
1885,1.13
1886,1.13
1887,1.13
1888,1.13
1889,1.13
1890,1.13
1891,1.13
1892,1.13
1893,1.13
1894,1.13
1895,1.13
1896,1.13
1897,1.13
1898,1.13
1899,1.13
1900,1.13
1901,1.13
1902,1.13
1903,1.13
1904,1.13
1905,1.13
1906,1.13
1907,1.13
1908,1.13
1909,1.13
1910,1.13
1911,1.13
1912,1.13
1913,1.13
1914,1.13
1915,1.13
1916,1.13
1917,1.13
1918,1.13
1919,1.13
1920,1.13
1921,1.13
1922,1.13
1923,1.13
1924,1.13
1925,1.13
1926,1.13
1927,1.13
1928,1.13
1929,1.13
1930,1.13
1931,1.13
1932,1.13
1933,1.13
1934,1.13
1935,1.13
1936,1.13
1937,1.13
1938,1.13
1939,1.13
1940,1.13
1941,1.13
1942,1.13
1943,1.13
1944,1.13
1945,1.13
1946,1.13
1947,1.13
1948,1.13
1949,1.13
1950,1.13
1951,1.13
1952,1.13
1953,1.13
1954,1.13
1955,1.13
1956,1.13
1957,1.13
1958,1.13
1959,1.13
1960,1.13
1961,1.13
1962,1.13
1963,1.13
1964,1.13
1965,1.13
1966,1.13
1967,1.13
1968,1.13
1969,1.13
1970,1.13
1971,1.13
1972,1.13
1973,1.13
1974,1.13
1975,1.13
1976,1.13
1977,1.13
1978,1.13
1979,1.13
1980,1.13
1981,1.13
1982,1.13
1983,1.13
1984,1.13
1985,1.13
1986,1.13
1987,1.13
1988,1.13
1989,1.13
1990,1.13
1991,1.13
1992,1.13
1993,1.13
1994,1.13
1995,1.13
1996,1.13
1997,1.13
1998,1.13
1999,1.13
2000,1.13
2001,1.13
2002,1.13
2003,1.13
2004,1.13
2005,1.13
2006,1.13
2007,1.13
2008,1.13
2009,1.13
2010,1.13
2011,1.13
2012,1.13
2013,1.13
2014,1.13
2015,1.13
2016,1.13
2017,1.13
2018,1.13
2019,1.13
2020,1.13
2021,1.13
2022,1.13
2023,1.13
2024,1.13
2025,1.13
2026,1.13
2027,1.13
2028,1.13
2029,1.13
2030,1.13
2031,1.13
2032,1.13
2033,1.13
2034,1.13
2035,1.13
2036,1.13
2037,1.13
2038,1.13
2039,1.13
2040,1.13
2041,1.13
2042,1.13
2043,1.13
2044,1.13
2045,1.13
2046,1.13
2047,1.13
2048,1.13
2049,1.13
2050,1.13
2051,1.13
2052,1.13
2053,1.13
2054,1.13
2055,1.13
2056,1.13
2057,1.13
2058,1.13
2059,1.13
2060,1.13
2061,1.13
2062,1.13
2063,1.13
2064,1.13
2065,1.13
2066,1.13
2067,1.13
2068,1.13
2069,1.13
2070,1.13
2071,1.13
2072,1.13
2073,1.13
2074,1.13
2075,1.13
2076,1.13
2077,1.13
2078,1.13
2079,1.13
2080,1.13
2081,1.13
2082,1.13
2083,1.13
2084,1.13
2085,1.13
2086,1.13
2087,1.13
2088,1.13
2089,1.13
2090,1.13
2091,1.13
2092,1.13
2093,1.13
2094,1.13
2095,1.13
2096,1.13
2097,1.13
2098,1.13
2099,1.13
2100,1.13
2101,1.13
2102,1.13
2103,1.13
2104,1.13
2105,1.13
2106,1.13
2107,1.13
2108,1.13
2109,1.13
2110,1.13
2111,1.13
2112,1.13
2113,1.13
2114,1.13
2115,1.13
2116,1.13
2117,1.13
2118,1.13
2119,1.13
2120,1.13
2121,1.13
2122,1.13
2123,1.13
2124,1.13
2125,1.13
2126,1.13
2127,1.13
2128,1.13
2129,1.13
2130,1.13
2131,1.13
2132,1.13
2133,1.13
2134,1.13
2135,1.13
2136,1.13
2137,1.13
2138,1.13
2139,1.13
2140,1.13
2141,1.13
2142,1.13
2143,1.13
2144,1.13
2145,1.13
2146,1.13
2147,1.13
2148,1.13
2149,1.13
2150,1.13
2151,1.13
2152,1.13
2153,1.13
2154,1.13
2155,1.13
2156,1.13
2157,1.13
2158,1.13
2159,1.13
2160,1.13
2161,1.13
2162,1.13
2163,1.13
2164,1.13
2165,1.13
2166,1.13
2167,1.13
2168,1.13
2169,1.13
2170,1.13
2171,1.13
2172,1.13
2173,1.13
2174,1.13
2175,1.13
2176,1.13
2177,1.13
2178,1.13
2179,1.13
2180,1.13
2181,1.13
2182,1.13
2183,1.13
2184,1.13
2185,1.13
2186,1.13
2187,1.13
2188,1.13
2189,1.13
2190,1.13
2191,1.13
2192,1.13
2193,1.1225391989434783
2194,1.1099357540381436
2195,1.0978378650858467
2196,1.0948953794347387
2197,1.0850011351930324
2198,1.0793142055493128
2199,1.0712612382131663
2200,1.069414048816686
2201,1.0587843187879096
2202,1.0530167048824959
2203,1.0483214668854097
2204,1.0433706224667365
2205,1.0357412757990865
2206,1.028565319562694
2207,1.0218522542055988
2208,1.0173301973830686
2209,1.013292644416328
2210,1.00829292809327
2211,1.0008434004530116
2212,0.995404635247332
2213,0.9906779396574976
2214,0.9866179118167206
2215,0.9813435246943689
2216,0.976679864516184
2217,0.9719289678528313
2218,0.9661644671170591
2219,0.9605539501504651
2220,0.9561542236491092
2221,0.9514782403557064
2222,0.9458159550592844
2223,0.9407106936607694
2224,0.936123981199814
2225,0.9298833387621157
2226,0.9238921144214426
2227,0.9184444545456644
2228,0.9144978631976455
2229,0.9100567683503947
2230,0.904981154584219
2231,0.9004168063448168
2232,0.8963427277376512
2233,0.8909002319738779
2234,0.887357787871839
2235,0.8834726863497852
2236,0.878405083984907
2237,0.8737345837648027
2238,0.8689810660189667
2239,0.864375770814137
2240,0.8606012926525458
2241,0.8557834960558623
2242,0.8513973414069458
2243,0.8464726967955865
2244,0.8425175688311639
2245,0.8379928646205943
2246,0.8339010366822608
2247,0.830279504354664
2248,0.8259466492610209
2249,0.8215993031900841
2250,0.817560672385725
2251,0.813384456028711
2252,0.8090788851141968
2253,0.8058788454882315
2254,0.8024323638947519
2255,0.7988288681432135
2256,0.7948032022244892
2257,0.7911616373029364
2258,0.7878197966578768
2259,0.7843141856730536
2260,0.7805776085118281
2261,0.777034935534477
2262,0.7734256775320995
2263,0.7701977053344581
2264,0.7667958826402844
2265,0.7632052879217581
2266,0.7595867921806174
2267,0.757056081123169
2268,0.753886555598863
2269,0.7508176727125226
2270,0.7473548152027987
2271,0.7445079546823026
2272,0.7414507808921655
2273,0.7384685915066942
2274,0.7356203517041229
2275,0.7326252550585739
2276,0.7297731629340405
2277,0.7270208052288347
2278,0.7240409383877033
2279,0.7212818105802191
2280,0.7183389550086798
2281,0.7155874622585001
2282,0.7128996464032843
2283,0.7099184032853942
2284,0.7071919257528215
2285,0.7044884370425372
2286,0.7021129750064774
2287,0.6994470778054829
2288,0.6969807745015152
2289,0.6943714184591683
2290,0.6919558279040054
2291,0.6893888024176376
2292,0.6868669645713796
2293,0.684450739879563
2294,0.682166234166058
2295,0.6796912361694113
2296,0.6773130530564349
2297,0.674875757748926
2298,0.6725177481303928
2299,0.6700187273084233
2300,0.6679028568398101
2301,0.6660590798116738
2302,0.663731960499576
2303,0.6615401665002469
2304,0.6593632937276207
2305,0.6575660275082159
2306,0.6556120464634922
2307,0.6540843514579562
2308,0.652129472152203
2309,0.6502963392097321
2310,0.6483756960100057
2311,0.6464020695165831
2312,0.6445246784862938
2313,0.6427197244414224
2314,0.6408517338286172
2315,0.6390708919862376
2316,0.6376812411979591
2317,0.6358174627955822
2318,0.6337770244024853
2319,0.6324410368075484
2320,0.6305379721168018
2321,0.62884235292826
2322,0.6270514143927773
2323,0.6253703684897775
2324,0.6236750466716339
2325,0.621885090276143
2326,0.6202202707283636
2327,0.6186650705232442
2328,0.6171739285713098
2329,0.6154355771534739
2330,0.6139125920074131
2331,0.6121542172158547
2332,0.6106972576558014
2333,0.609249794116868
2334,0.6077278041888823
2335,0.606300101293423
2336,0.6048346831025295
2337,0.603304811244727
2338,0.6019817501045901
2339,0.6004086468619754
2340,0.599122494260794
2341,0.5977014733661972
2342,0.5963669362573678
2343,0.5948423482719523
2344,0.5933790255700752
2345,0.5921133027611055
2346,0.5908358121352113
2347,0.5895077943989699
2348,0.5884225323572586
2349,0.5871744140305645
2350,0.5858213464706528
2351,0.584664873617526
2352,0.5832254657253143
2353,0.5819940942158177
2354,0.5808660717096163
2355,0.579415444394912
2356,0.5783697348064032
2357,0.5770425818522896
2358,0.5759132042623574
2359,0.5746716992549776
2360,0.5735209255432098
2361,0.5725125048286529
2362,0.5712677881145867
2363,0.5702127036789383
2364,0.569152579585193
2365,0.5682359185803074
2366,0.5670854429224087
2367,0.565932225303551
2368,0.5648963959708713
2369,0.5637060929012725
2370,0.5626910904333206
2371,0.5616710354000675
2372,0.5606199305115394
2373,0.5598191160026208
2374,0.5588217207834524
2375,0.5578583129300019
2376,0.5569911659176586
2377,0.5559425407502115
2378,0.5549533992834829
2379,0.5541073531816111
2380,0.5529884835215394
2381,0.552186695790085
2382,0.5514765826352485
2383,0.5504609757214038
2384,0.5494799790126118
2385,0.5486193298495824
2386,0.5477432509415621
2387,0.5468075898804716
2388,0.5458565682856942
2389,0.5450006545937853
2390,0.5440259238140416
2391,0.5433847724423517
2392,0.5427185656417999
2393,0.5420015942149855
2394,0.5411426484625543
2395,0.5403512361073188
2396,0.5395807884289422
2397,0.53886808445642
2398,0.5382820577940091
2399,0.5375831539163917
2400,0.53681007475173
2401,0.5360486744038443
2402,0.5353218118161538
2403,0.5346476686478913
2404,0.5338659160233536
2405,0.5332114446807343
2406,0.5325252306410959
2407,0.5317779913996913
2408,0.5311751027287062
2409,0.5304788134069341
2410,0.5299212808418194
2411,0.5292602169803791
2412,0.5286860872770925
2413,0.5279785071278194
2414,0.5273905332292855
2415,0.526896238850003
2416,0.5262892293651946
2417,0.5256865684599372
2418,0.5250851231742367
2419,0.5243985894763119
2420,0.5238351496284351
2421,0.5231612943348753
2422,0.5225344798957114
2423,0.5221831881926821
2424,0.5216714483016556
2425,0.521081743626379
2426,0.5205284369189564
2427,0.5200029305490929
2428,0.5193577958662678
2429,0.5186583167931126
2430,0.5182136448420291
2431,0.5176675501493989
2432,0.5170854252076651
2433,0.5164560418824362
2434,0.5159891299706725
2435,0.5154044330418821
2436,0.5148864639952513
2437,0.514321309040443
2438,0.513771421923091
2439,0.5133087424555555
2440,0.5127652908966162
2441,0.5123826315717147
2442,0.5118580297528766
2443,0.511273818911562
2444,0.5107593029382258
2445,0.5104695139879843
2446,0.5100453118174371
2447,0.5096017768710729
2448,0.5091934580628857
2449,0.5088289626624255
2450,0.5083022995483245
2451,0.5078856767955117
2452,0.5074498576385118
2453,0.5069026548975578
2454,0.5064563170568848
2455,0.5062318870814819
2456,0.5058744349578183
2457,0.5054523520305475
2458,0.5050657986309045
2459,0.5045502448631627
2460,0.5041862086435768
2461,0.5037995659651564
2462,0.5034707214193328
2463,0.503124099735785
2464,0.5027410874970505
2465,0.5023381179801587
2466,0.5019760331095608
2467,0.5016660939788337
2468,0.5012904482144442
2469,0.5008971042972259
2470,0.5005998111803935
2471,0.5003476871151142
2472,0.49995021028299974
2473,0.49946910006996764
2474,0.4991887915910107
2475,0.4990021370462807
2476,0.4985883103994495
2477,0.4981986438021776
2478,0.49801875351755703
2479,0.4977180537326417
2480,0.49731932113784477
2481,0.4969843430890358
2482,0.4967250339348247
2483,0.4964811271691794
2484,0.49606956344659864
2485,0.49573756909853217
2486,0.49542237280812595
2487,0.49514413376956634
2488,0.4947545486243551
2489,0.49428418985358763
2490,0.4939991938963987
2491,0.49376498428238824
2492,0.4934743255679781
2493,0.49308904675894905
2494,0.4927847697975941
2495,0.49245364851916507
2496,0.4920981560764779
2497,0.4918006185562295
2498,0.49141509005629425
2499,0.4911298636008498
2500,0.49080776164515105
2501,0.4905016980890332
2502,0.4902335201236961
2503,0.4898722440219466
2504,0.4895991741697362
2505,0.4892329172208398
2506,0.4889617940754283
2507,0.48863374407307736
2508,0.4884071226225116
2509,0.4880919098060776
2510,0.4878031631221874
2511,0.48763070046368456
2512,0.48729550784519354
2513,0.48708478607328043
2514,0.4867396268537051
2515,0.4865011951152403
2516,0.4863678847509067
2517,0.486152816359645
2518,0.48587631887615806
2519,0.485614356048296
2520,0.4853811322781776
2521,0.4851417719663849
2522,0.48496625041232877
2523,0.48485528515343884
2524,0.48465284709874235
2525,0.48432880132714534
2526,0.4841680632853351
2527,0.48392459369013596
2528,0.48350059314284993
2529,0.48325163838428337
2530,0.4830084352396825
2531,0.4828575233866067
2532,0.48260845772823946
2533,0.48226367947903015
2534,0.4820738397113461
2535,0.4817751982525459
2536,0.4814766749882531
2537,0.4811793144963387
2538,0.48093881983862313
2539,0.4806585845963326
2540,0.48054605265956624
2541,0.48030686880580997
2542,0.47997009698330045
2543,0.47985391496513086
2544,0.479606208525337
2545,0.47928610160483714
2546,0.4791584503041998
2547,0.4789880215516062
2548,0.4788066458036074
2549,0.47864529094461716
2550,0.4784231255001822
2551,0.4782772213830473
2552,0.4781755672399708
2553,0.4780500949523633
2554,0.47778831528133286
2555,0.4776020627204747
2556,0.47732741742804236
2557,0.47711615687315145
2558,0.47695489904599364
2559,0.47673195517624567
2560,0.4765531594833519
2561,0.47638676942707003
2562,0.47628189523240516
2563,0.47606422878239163
2564,0.4758750309946142
2565,0.4756690045993815
2566,0.4754543109285552
2567,0.4752837210953193
2568,0.4750950317422617
2569,0.4749402979174496
2570,0.47477010168802064
2571,0.47464725850519024
2572,0.4745664696056451
2573,0.4743428964751665
2574,0.4741262986344443
2575,0.47396904509021
2576,0.473761531333312
2577,0.47351622095336954
2578,0.4733530667820958
2579,0.4731951892098308
2580,0.4731055620638416
2581,0.47295718366848466
2582,0.4729693287707334
2583,0.472779278568292
2584,0.47261311481201934
2585,0.4723964910468499
2586,0.4721950578914708
2587,0.4720620698174775
2588,0.4719237093085225
2589,0.4717699192872035
2590,0.47172045196874274
2591,0.4716250354462515
2592,0.47148272592592105
2593,0.47136358300863035
2594,0.47119881984928236
2595,0.4709692799560409
2596,0.4709560297150437
2597,0.4708361274994379
2598,0.47076685597464335
2599,0.47058451690049935
2600,0.4703982541869046
2601,0.47020828370117107
2602,0.47013665194118287
2603,0.47005120733330363
2604,0.46990000293743184
2605,0.46973862918014575
2606,0.4696893884457174
2607,0.469595966006325
2608,0.46943688038767306
2609,0.4692605204692376
2610,0.4691477918895913
2611,0.4690632612366163
2612,0.4690249902333088
2613,0.4689794481485871
2614,0.46883066495433906
2615,0.46876009178169203
2616,0.4685902539307816
2617,0.4685446854690005
2618,0.46835787639688486
2619,0.4682507837464461
2620,0.46816360575104354
2621,0.46803148036992925
2622,0.46784796788866345
2623,0.4676772562619654
2624,0.467543746420037
2625,0.46746926651701415
2626,0.4673703271727449
2627,0.4673188966778472
2628,0.46717768263697257
2629,0.46700940562885446
2630,0.46688855685096614
2631,0.4667455811526633
2632,0.46669372268529713
2633,0.4665419207576809
2634,0.4663619467385079
2635,0.4662403649895763
2636,0.46606191510312567
2637,0.466009616235262
2638,0.4659160738920387
2639,0.4658221068637973
2640,0.4656422336925255
2641,0.46555689503918674
2642,0.46543117559225294
2643,0.46535070260922534
2644,0.4652833812857839
2645,0.46516284219660253
2646,0.46505286898774756
2647,0.46500314673770743
2648,0.4649128460400555
2649,0.4647591618862113
2650,0.46469668225976674
2651,0.4646107425257275
2652,0.4646060951537794
2653,0.4645088138276535
2654,0.4644533226724822
2655,0.4643465111676793
2656,0.46424251573806263
2657,0.4641417423276554
2658,0.4641008952035377
2659,0.4639862439322257
2660,0.4638777296837794
2661,0.4638598425052473
2662,0.46383572480012
2663,0.4638163594726347
2664,0.46365555712667067
2665,0.463639457284159
2666,0.46349810720423523
2667,0.463460267798013
2668,0.4633626048944256
2669,0.46331681820427245
2670,0.46329999260168614
2671,0.4631729637387353
2672,0.46316261579074824
2673,0.4630853860809954
2674,0.4630320432315231
2675,0.46289122356087087
2676,0.4628553365539524
2677,0.4628419337813796
2678,0.46277121606489535
2679,0.462685722964378
2680,0.46257098554707143
2681,0.4624919906268027
2682,0.46243865610188634
2683,0.4623312355946321
2684,0.4622056639638514
2685,0.4620776164073898
2686,0.46196365551789587
2687,0.46194717367899424
2688,0.4619019129629194
2689,0.46185422669573734
2690,0.4618342365196269
2691,0.4617769388644058
2692,0.4618541281714059
2693,0.4618655874605368
2694,0.4618438829046556
2695,0.46176369998085
2696,0.4616440411457056
2697,0.4616182024088863
2698,0.4616025206855208
2699,0.46157869991621514
2700,0.46141538663841847
2701,0.4613142912052168
2702,0.46131692471347047
2703,0.46122011452561684
2704,0.46121428946465826
2705,0.4610731586145269
2706,0.46103293347310886
2707,0.46087579306504545
2708,0.4608679046757988
2709,0.460827615650473
2710,0.46083311538036276
2711,0.46075237639801747
2712,0.4607458777800257
2713,0.46073273950476284
2714,0.4607728793702668
2715,0.46070905825029207
2716,0.4605740834196386
2717,0.4605370113666443
2718,0.4605884454391072
2719,0.46056700730044825
2720,0.46058980552194245
2721,0.4605245430253481
2722,0.46047856313715263
2723,0.46049174069464904
2724,0.4604274569434338
2725,0.4602911404210481
2726,0.4602831722986677
2727,0.4602455419909491
2728,0.4602017101130984
2729,0.4601095711588434
2730,0.46011371596108824
2731,0.45997909125158676
2732,0.4599243144211597
2733,0.4598978005181062
2734,0.4597955318477386
2735,0.4597171568456856
2736,0.45964835930141346
2737,0.45958572652012364
2738,0.4595481293306717
2739,0.4595622594305067
2740,0.45944275402633616
2741,0.4593780468307833
2742,0.45930697923934527
2743,0.45935169882846466
2744,0.4593329578984142
2745,0.4593438066386315
2746,0.4593592168009753
2747,0.45924366032045716
2748,0.4591690594480558
2749,0.4590787501556945
2750,0.4589448588315508
2751,0.45886660201913304
2752,0.4588201598584525
2753,0.458752529664025
2754,0.4587544144501736
2755,0.4586992403357822
2756,0.4587158133535428
2757,0.4586805322980209
2758,0.45862071491137163
2759,0.4586179960706365
2760,0.45860308964158664
2761,0.4585643448183464
2762,0.45853309611064824
2763,0.45851922705557435
2764,0.458462168418314
2765,0.4584223567503491
2766,0.4583300912161981
2767,0.45826074849425363
2768,0.4581535531267633
2769,0.4581850811528053
2770,0.4581884120672506
2771,0.4580448132353898
2772,0.45804688507070146
2773,0.458028012345195
2774,0.458095373726841
2775,0.4580757242672657
2776,0.4580915017674729
2777,0.4580019051439956
2778,0.4578455567165705
2779,0.4577971239827794
2780,0.4577462942263999
2781,0.4576720488029482
2782,0.4576407392296138
2783,0.4576044438715725
2784,0.4575995248065837
2785,0.45757643087956257
2786,0.4574762377811683
2787,0.45740493017648237
2788,0.45736605342934417
2789,0.4573629736007959
2790,0.457306766357978
2791,0.4573052852500781
2792,0.4573634750573562
2793,0.4573325274230846
2794,0.45728065748807056
2795,0.45726371567551893
2796,0.457311125529822
2797,0.4572730933083616
2798,0.45718416101101766
2799,0.45720733976351746
2800,0.45718828095680375
